name	split
CCMSLIB00004680037	train
CCMSLIB00004680038	train
CCMSLIB00004680040	exclude
CCMSLIB00004680041	exclude
CCMSLIB00004680042	train
CCMSLIB00004680043	train
CCMSLIB00004680044	test
CCMSLIB00004680046	train
CCMSLIB00004680049	train
CCMSLIB00004680050	test
CCMSLIB00004680051	exclude
CCMSLIB00004680052	train
CCMSLIB00004680053	train
CCMSLIB00004680055	train
CCMSLIB00004680056	train
CCMSLIB00004680057	exclude
CCMSLIB00004680060	exclude
CCMSLIB00004680062	train
CCMSLIB00004680063	train
CCMSLIB00004680064	train
CCMSLIB00004680067	train
CCMSLIB00004680068	train
CCMSLIB00004680069	exclude
CCMSLIB00004680070	exclude
CCMSLIB00004680071	train
CCMSLIB00004680072	train
CCMSLIB00004680073	test
CCMSLIB00004680074	train
CCMSLIB00004680075	test
CCMSLIB00004680076	exclude
CCMSLIB00004680078	train
CCMSLIB00004680079	exclude
CCMSLIB00004680080	exclude
CCMSLIB00004680081	train
CCMSLIB00004680082	train
CCMSLIB00004680083	exclude
CCMSLIB00004680084	train
CCMSLIB00004680085	exclude
CCMSLIB00004680086	train
CCMSLIB00004683390	exclude
CCMSLIB00004683411	exclude
CCMSLIB00004691616	train
CCMSLIB00004691617	exclude
CCMSLIB00004692059	train
CCMSLIB00004692599	exclude
CCMSLIB00004693049	exclude
CCMSLIB00004693123	train
CCMSLIB00004693565	exclude
CCMSLIB00004693783	test
CCMSLIB00004693963	test
CCMSLIB00004693964	exclude
CCMSLIB00004694117	train
CCMSLIB00004697515	train
CCMSLIB00004699073	test
CCMSLIB00004699103	test
CCMSLIB00004699342	test
CCMSLIB00004699387	test
CCMSLIB00004699551	train
CCMSLIB00004699553	exclude
CCMSLIB00004699566	train
CCMSLIB00004699567	train
CCMSLIB00004699568	train
CCMSLIB00004699647	train
CCMSLIB00004699649	train
CCMSLIB00004699677	train
CCMSLIB00004699752	exclude
CCMSLIB00004699753	test
CCMSLIB00004699754	exclude
CCMSLIB00004699812	exclude
CCMSLIB00004699814	train
CCMSLIB00004699827	train
CCMSLIB00004699829	train
CCMSLIB00004699962	train
CCMSLIB00004699964	exclude
CCMSLIB00004700009	train
CCMSLIB00004700382	train
CCMSLIB00004700384	train
CCMSLIB00004702062	test
CCMSLIB00004702064	exclude
CCMSLIB00004703430	train
CCMSLIB00004703431	train
CCMSLIB00004703432	train
CCMSLIB00004703567	train
CCMSLIB00004703679	train
CCMSLIB00004703681	train
CCMSLIB00004703803	train
CCMSLIB00004704767	train
CCMSLIB00004704943	exclude
CCMSLIB00004705668	train
CCMSLIB00004705670	train
CCMSLIB00004705693	train
CCMSLIB00004705728	exclude
CCMSLIB00004705729	test
CCMSLIB00004705803	exclude
CCMSLIB00004705805	train
CCMSLIB00004705894	exclude
CCMSLIB00004705906	exclude
CCMSLIB00004705926	exclude
CCMSLIB00004705927	train
CCMSLIB00004705928	exclude
CCMSLIB00004705979	train
CCMSLIB00004706027	train
CCMSLIB00004706279	train
CCMSLIB00004706777	train
CCMSLIB00004706793	exclude
CCMSLIB00004706795	test
CCMSLIB00004706799	train
CCMSLIB00004706800	train
CCMSLIB00004706805	train
CCMSLIB00004706807	train
CCMSLIB00004706854	train
CCMSLIB00004706876	exclude
CCMSLIB00004707025	exclude
CCMSLIB00004707190	exclude
CCMSLIB00004707208	exclude
CCMSLIB00004707567	train
CCMSLIB00004707597	test
CCMSLIB00004707598	test
CCMSLIB00004707612	exclude
CCMSLIB00004707613	train
CCMSLIB00004707614	exclude
CCMSLIB00004707702	test
CCMSLIB00004707704	test
CCMSLIB00004707732	train
CCMSLIB00004707733	train
CCMSLIB00004707734	exclude
CCMSLIB00004707807	train
CCMSLIB00004707809	exclude
CCMSLIB00004707928	train
CCMSLIB00004708049	train
CCMSLIB00004708482	exclude
CCMSLIB00004708484	test
CCMSLIB00004708498	exclude
CCMSLIB00004708499	train
CCMSLIB00004708512	train
CCMSLIB00004708915	exclude
CCMSLIB00004709098	exclude
CCMSLIB00004709247	train
CCMSLIB00004709294	train
CCMSLIB00004709502	train
CCMSLIB00004709504	train
CCMSLIB00004709622	exclude
CCMSLIB00004709624	test
CCMSLIB00004709999	train
CCMSLIB00004710249	test
CCMSLIB00004710284	exclude
CCMSLIB00004710298	train
CCMSLIB00004710706	train
CCMSLIB00004710707	train
CCMSLIB00004710750	train
CCMSLIB00004710752	train
CCMSLIB00004711005	train
CCMSLIB00004711007	exclude
CCMSLIB00004711110	test
CCMSLIB00004711112	exclude
CCMSLIB00004711126	train
CCMSLIB00004711127	train
CCMSLIB00004711321	exclude
CCMSLIB00004711336	train
CCMSLIB00004711365	train
CCMSLIB00004711740	exclude
CCMSLIB00004711741	train
CCMSLIB00004711742	exclude
CCMSLIB00004711802	train
CCMSLIB00004711875	train
CCMSLIB00004711876	train
CCMSLIB00004711878	train
CCMSLIB00004711879	train
CCMSLIB00004711880	train
CCMSLIB00004712055	exclude
CCMSLIB00004713060	train
CCMSLIB00004713061	exclude
CCMSLIB00004713062	train
CCMSLIB00004713105	test
CCMSLIB00004713106	test
CCMSLIB00004713107	test
CCMSLIB00004713480	train
CCMSLIB00004713481	exclude
CCMSLIB00004713751	exclude
CCMSLIB00004713961	train
CCMSLIB00004713962	exclude
CCMSLIB00004714156	train
CCMSLIB00004714381	train
CCMSLIB00004714382	exclude
CCMSLIB00004714542	exclude
CCMSLIB00004714543	train
CCMSLIB00004714544	train
CCMSLIB00004714572	test
CCMSLIB00004714663	exclude
CCMSLIB00004714963	test
CCMSLIB00004714964	test
CCMSLIB00004714993	exclude
CCMSLIB00004715307	exclude
CCMSLIB00004715443	exclude
CCMSLIB00004715444	train
CCMSLIB00004715458	exclude
CCMSLIB00004715504	exclude
CCMSLIB00004715533	train
CCMSLIB00004715547	exclude
CCMSLIB00004715564	exclude
CCMSLIB00004715938	train
CCMSLIB00004715939	train
CCMSLIB00004715953	train
CCMSLIB00004717126	test
CCMSLIB00004717332	train
CCMSLIB00004717843	train
CCMSLIB00004717894	train
CCMSLIB00004718343	exclude
CCMSLIB00004718344	exclude
CCMSLIB00004718345	train
CCMSLIB00004718354	train
CCMSLIB00004718355	exclude
CCMSLIB00004718377	exclude
CCMSLIB00004718378	exclude
CCMSLIB00004718400	train
CCMSLIB00004718401	exclude
CCMSLIB00004718402	exclude
CCMSLIB00004718432	exclude
CCMSLIB00004718433	exclude
CCMSLIB00004718434	exclude
CCMSLIB00004718445	train
CCMSLIB00004718446	train
CCMSLIB00004718447	exclude
CCMSLIB00004718625	exclude
CCMSLIB00004718900	exclude
CCMSLIB00004718902	train
CCMSLIB00004718903	train
CCMSLIB00004718956	train
CCMSLIB00004718988	train
CCMSLIB00004718989	train
CCMSLIB00004719029	train
CCMSLIB00004719030	train
CCMSLIB00004719031	train
CCMSLIB00004719057	exclude
CCMSLIB00004719058	train
CCMSLIB00004719692	train
CCMSLIB00004719699	train
CCMSLIB00004720527	test
CCMSLIB00004721348	train
CCMSLIB00004721349	train
CCMSLIB00004721768	train
CCMSLIB00004721769	train
CCMSLIB00004721996	exclude
CCMSLIB00004721997	train
CCMSLIB00004721998	train
CCMSLIB00004721999	train
CCMSLIB00004722001	train
CCMSLIB00004722002	test
CCMSLIB00004722003	train
CCMSLIB00004722006	exclude
CCMSLIB00004722007	train
CCMSLIB00004722008	train
CCMSLIB00004722009	train
CCMSLIB00004722010	test
CCMSLIB00004722011	train
CCMSLIB00004722012	train
CCMSLIB00004722013	exclude
CCMSLIB00004722015	exclude
CCMSLIB00004722017	train
CCMSLIB00004722018	exclude
CCMSLIB00004722021	train
CCMSLIB00004722022	train
CCMSLIB00004722028	test
CCMSLIB00004722030	train
CCMSLIB00004722031	train
CCMSLIB00004722032	train
CCMSLIB00004722033	train
CCMSLIB00004722034	train
CCMSLIB00004722035	train
CCMSLIB00004722036	train
CCMSLIB00004722037	train
CCMSLIB00004722038	train
CCMSLIB00004722039	test
CCMSLIB00004722040	train
CCMSLIB00004722042	train
CCMSLIB00004722044	test
CCMSLIB00004722045	test
CCMSLIB00004722046	train
CCMSLIB00004722047	train
CCMSLIB00004722048	exclude
CCMSLIB00004722049	train
CCMSLIB00004722050	exclude
CCMSLIB00004722051	test
CCMSLIB00004722052	exclude
CCMSLIB00004722053	train
CCMSLIB00004722054	train
CCMSLIB00004722055	train
CCMSLIB00004722056	exclude
CCMSLIB00004722057	test
CCMSLIB00004722058	train
CCMSLIB00004722059	train
CCMSLIB00004722060	train
CCMSLIB00004722062	train
CCMSLIB00004722064	train
CCMSLIB00004722065	train
CCMSLIB00004722066	train
CCMSLIB00004722067	test
CCMSLIB00004722068	test
CCMSLIB00004722069	train
CCMSLIB00004722070	train
CCMSLIB00004722071	train
CCMSLIB00004722072	exclude
CCMSLIB00004722073	train
CCMSLIB00004722074	exclude
CCMSLIB00004722076	test
CCMSLIB00004722077	train
CCMSLIB00004722078	train
CCMSLIB00004722079	train
CCMSLIB00004722080	train
CCMSLIB00004722081	exclude
CCMSLIB00004722082	train
CCMSLIB00004722083	train
CCMSLIB00004722084	test
CCMSLIB00004722085	test
CCMSLIB00004722087	exclude
CCMSLIB00004722089	train
CCMSLIB00004722090	test
CCMSLIB00004722091	train
CCMSLIB00004722093	train
CCMSLIB00004722095	train
CCMSLIB00004722097	train
CCMSLIB00004722098	train
CCMSLIB00004722100	exclude
CCMSLIB00004722101	train
CCMSLIB00004722102	train
CCMSLIB00004722103	train
CCMSLIB00004722104	train
CCMSLIB00004722105	train
CCMSLIB00004722199	exclude
CCMSLIB00005435706	exclude
CCMSLIB00005435707	train
CCMSLIB00005435719	train
CCMSLIB00005435720	train
CCMSLIB00005435722	train
CCMSLIB00005435726	exclude
CCMSLIB00005435727	train
CCMSLIB00005435898	exclude
CCMSLIB00005435899	train
CCMSLIB00005435911	exclude
CCMSLIB00005436027	train
CCMSLIB00005436303	exclude
CCMSLIB00005436475	train
CCMSLIB00005436477	exclude
CCMSLIB00005436478	exclude
CCMSLIB00005436481	train
CCMSLIB00005436501	exclude
CCMSLIB00005436502	train
CCMSLIB00005436503	train
CCMSLIB00005464695	train
CCMSLIB00005464725	train
CCMSLIB00005464773	test
CCMSLIB00005464800	exclude
CCMSLIB00005464876	train
CCMSLIB00005464901	test
CCMSLIB00005464945	exclude
CCMSLIB00005464982	exclude
CCMSLIB00005465175	exclude
CCMSLIB00005465180	train
CCMSLIB00005465191	train
CCMSLIB00005465204	train
CCMSLIB00005465206	train
CCMSLIB00005465223	train
CCMSLIB00005465233	exclude
CCMSLIB00005465252	train
CCMSLIB00005465284	train
CCMSLIB00005465305	train
CCMSLIB00005465366	train
CCMSLIB00005465446	test
CCMSLIB00005465555	train
CCMSLIB00005465561	train
CCMSLIB00005465577	train
CCMSLIB00005465657	train
CCMSLIB00005465719	train
CCMSLIB00005465734	train
CCMSLIB00005465748	exclude
CCMSLIB00005465867	train
CCMSLIB00005465874	exclude
CCMSLIB00005465880	train
CCMSLIB00005465891	train
CCMSLIB00005465908	exclude
CCMSLIB00005465914	exclude
CCMSLIB00005465949	exclude
CCMSLIB00005465969	train
CCMSLIB00005465978	exclude
CCMSLIB00005465989	train
CCMSLIB00005466097	exclude
CCMSLIB00005467772	train
CCMSLIB00005467777	train
CCMSLIB00005467798	exclude
CCMSLIB00005467803	train
CCMSLIB00005467944	exclude
CCMSLIB00005467945	exclude
CCMSLIB00005467947	train
CCMSLIB00005467948	train
CCMSLIB00005467949	train
CCMSLIB00005489745	test
CCMSLIB00005489747	test
CCMSLIB00005716807	train
CCMSLIB00005716808	train
CCMSLIB00005717631	train
CCMSLIB00005718890	exclude
CCMSLIB00005720193	train
CCMSLIB00005720194	exclude
CCMSLIB00005720195	train
CCMSLIB00005720203	exclude
CCMSLIB00005720206	train
CCMSLIB00005720208	train
CCMSLIB00005720210	train
CCMSLIB00005720212	test
CCMSLIB00005720215	train
CCMSLIB00005720217	train
CCMSLIB00005720230	exclude
CCMSLIB00005720231	train
CCMSLIB00005720233	test
CCMSLIB00005720234	train
CCMSLIB00005720235	exclude
CCMSLIB00005720236	train
CCMSLIB00005721122	exclude
CCMSLIB00005721175	exclude
CCMSLIB00005721292	exclude
CCMSLIB00005721308	train
CCMSLIB00005721309	train
CCMSLIB00005721498	exclude
CCMSLIB00005722031	test
CCMSLIB00005722058	exclude
CCMSLIB00005722502	train
CCMSLIB00005723236	train
CCMSLIB00005723238	train
CCMSLIB00005723309	train
CCMSLIB00005723386	train
CCMSLIB00005723393	test
CCMSLIB00005723398	train
CCMSLIB00005723401	train
CCMSLIB00005723404	exclude
CCMSLIB00005723409	exclude
CCMSLIB00005723411	train
CCMSLIB00005723415	train
CCMSLIB00005723419	exclude
CCMSLIB00005723986	train
CCMSLIB00006673470	test
CCMSLIB00006673664	train
CCMSLIB00006674379	train
CCMSLIB00006674614	train
CCMSLIB00006674714	test
CCMSLIB00006674739	train
CCMSLIB00006674958	train
CCMSLIB00006686293	exclude
CCMSLIB00006686303	train
CCMSLIB00006686316	test
CCMSLIB00006686394	train
CCMSLIB00006686400	exclude
CCMSLIB00006686451	train
CCMSLIB00006686468	exclude
CCMSLIB00006686486	exclude
CCMSLIB00006686492	train
CCMSLIB00006686525	train
CCMSLIB00006686545	train
CCMSLIB00006686565	exclude
CCMSLIB00006686572	exclude
CCMSLIB00006686575	train
CCMSLIB00006686614	train
CCMSLIB00006686694	exclude
CCMSLIB00006686700	train
CCMSLIB00006686712	exclude
CCMSLIB00006686718	train
CCMSLIB00006686777	train
CCMSLIB00006686786	train
CCMSLIB00006686801	test
CCMSLIB00006686818	train
CCMSLIB00006686821	exclude
CCMSLIB00006686835	train
CCMSLIB00006686840	exclude
CCMSLIB00006686881	train
CCMSLIB00006686958	train
CCMSLIB00006686965	exclude
CCMSLIB00006687004	exclude
CCMSLIB00006687007	train
CCMSLIB00006687030	test
CCMSLIB00006687033	test
CCMSLIB00006687037	train
CCMSLIB00006687041	train
CCMSLIB00006687043	test
CCMSLIB00006687046	exclude
CCMSLIB00006687051	train
CCMSLIB00006687054	train
CCMSLIB00006687055	test
CCMSLIB00006687064	train
CCMSLIB00006687066	train
CCMSLIB00006687079	train
CCMSLIB00006687092	train
CCMSLIB00006687094	exclude
CCMSLIB00006687108	train
CCMSLIB00006687143	train
CCMSLIB00006687161	exclude
CCMSLIB00006687163	train
CCMSLIB00006687179	train
CCMSLIB00006687181	train
CCMSLIB00006687209	exclude
CCMSLIB00006687221	exclude
CCMSLIB00006687223	train
CCMSLIB00006687225	exclude
CCMSLIB00006687233	exclude
CCMSLIB00006687256	exclude
CCMSLIB00006687290	train
CCMSLIB00006687302	exclude
CCMSLIB00006687308	exclude
CCMSLIB00006687311	train
CCMSLIB00006687315	train
CCMSLIB00006687375	exclude
CCMSLIB00006687394	exclude
CCMSLIB00006687398	exclude
CCMSLIB00006687402	exclude
CCMSLIB00006687414	train
CCMSLIB00006687432	exclude
CCMSLIB00006687452	train
CCMSLIB00006687469	train
CCMSLIB00006687489	train
CCMSLIB00006687499	train
CCMSLIB00006687514	train
CCMSLIB00006687528	train
CCMSLIB00006687545	exclude
CCMSLIB00006687561	train
CCMSLIB00006687581	exclude
CCMSLIB00006687587	train
CCMSLIB00006687591	train
CCMSLIB00006687599	exclude
CCMSLIB00006687616	train
CCMSLIB00006687630	train
CCMSLIB00006687639	train
CCMSLIB00006687649	exclude
CCMSLIB00006687663	exclude
CCMSLIB00006687675	train
CCMSLIB00006687687	exclude
CCMSLIB00006687705	train
CCMSLIB00006687717	train
CCMSLIB00006687724	train
CCMSLIB00006687732	train
CCMSLIB00006687757	train
CCMSLIB00006687759	train
CCMSLIB00006687792	train
CCMSLIB00006687805	train
CCMSLIB00006687817	train
CCMSLIB00006687836	exclude
CCMSLIB00006687884	test
CCMSLIB00006687885	test
CCMSLIB00006687892	exclude
CCMSLIB00006687900	exclude
CCMSLIB00006687902	exclude
CCMSLIB00006687911	exclude
CCMSLIB00006687928	test
CCMSLIB00006687934	exclude
CCMSLIB00006687938	exclude
CCMSLIB00006687977	test
CCMSLIB00006688001	exclude
CCMSLIB00006688023	train
CCMSLIB00006688038	train
CCMSLIB00006688048	train
CCMSLIB00006688065	train
CCMSLIB00006688067	exclude
CCMSLIB00006688083	test
CCMSLIB00006688087	train
CCMSLIB00006688121	exclude
CCMSLIB00006688124	train
CCMSLIB00006688140	train
CCMSLIB00006688142	test
CCMSLIB00006688186	train
CCMSLIB00006688209	test
CCMSLIB00006688211	exclude
CCMSLIB00006688215	train
CCMSLIB00006688226	exclude
CCMSLIB00006688232	test
CCMSLIB00006688235	train
CCMSLIB00006688239	exclude
CCMSLIB00006688281	exclude
CCMSLIB00006688289	train
CCMSLIB00006688296	train
CCMSLIB00006688309	train
CCMSLIB00006688319	test
CCMSLIB00006688323	train
CCMSLIB00006688327	test
CCMSLIB00006688339	test
CCMSLIB00006688361	exclude
CCMSLIB00006688367	test
CCMSLIB00006688375	train
CCMSLIB00006688412	test
CCMSLIB00006688421	train
CCMSLIB00006688432	exclude
CCMSLIB00006688443	test
CCMSLIB00006688450	train
CCMSLIB00006688462	train
CCMSLIB00006688491	train
CCMSLIB00006688520	train
CCMSLIB00006688554	exclude
CCMSLIB00006688584	train
CCMSLIB00006688586	exclude
CCMSLIB00006688610	exclude
CCMSLIB00006688612	train
CCMSLIB00006688629	train
CCMSLIB00006688631	exclude
CCMSLIB00006688639	train
CCMSLIB00006688646	train
CCMSLIB00006688659	exclude
CCMSLIB00006688668	train
CCMSLIB00006688674	train
CCMSLIB00006688726	train
CCMSLIB00006688739	train
CCMSLIB00006688750	test
CCMSLIB00006688766	exclude
CCMSLIB00006688785	train
CCMSLIB00006688791	exclude
CCMSLIB00006688793	train
CCMSLIB00006688807	train
CCMSLIB00006688821	train
CCMSLIB00006688831	train
CCMSLIB00006688833	test
CCMSLIB00006688865	train
CCMSLIB00006688873	train
CCMSLIB00006688876	test
CCMSLIB00006688882	exclude
CCMSLIB00006688890	train
CCMSLIB00006688917	exclude
CCMSLIB00006688920	train
CCMSLIB00006688925	train
CCMSLIB00006688959	train
CCMSLIB00006688970	exclude
CCMSLIB00006688981	train
CCMSLIB00006688995	test
CCMSLIB00006689054	train
CCMSLIB00006689058	train
CCMSLIB00006689129	train
CCMSLIB00006689179	train
CCMSLIB00006689186	train
CCMSLIB00006689194	exclude
CCMSLIB00006689208	train
CCMSLIB00006689212	test
CCMSLIB00006689219	exclude
CCMSLIB00006689227	train
CCMSLIB00006689260	exclude
CCMSLIB00006689269	train
CCMSLIB00006689281	train
CCMSLIB00006689284	train
CCMSLIB00006689311	train
CCMSLIB00006689317	train
CCMSLIB00006689320	train
CCMSLIB00006689340	exclude
CCMSLIB00006689388	train
CCMSLIB00006689415	train
CCMSLIB00006689433	train
CCMSLIB00006689445	train
CCMSLIB00006689462	train
CCMSLIB00006689466	exclude
CCMSLIB00006689468	exclude
CCMSLIB00006689477	train
CCMSLIB00006689484	train
CCMSLIB00006689512	exclude
CCMSLIB00006689528	exclude
CCMSLIB00006689555	exclude
CCMSLIB00006689571	train
CCMSLIB00006689575	train
CCMSLIB00006689592	exclude
CCMSLIB00006689606	exclude
CCMSLIB00006689624	train
CCMSLIB00006689660	exclude
CCMSLIB00006689675	train
CCMSLIB00006689683	train
CCMSLIB00006689735	train
CCMSLIB00006689736	train
CCMSLIB00006689744	train
CCMSLIB00006689749	exclude
CCMSLIB00006689753	train
CCMSLIB00006689801	exclude
CCMSLIB00006689831	train
CCMSLIB00006689836	train
CCMSLIB00006689843	exclude
CCMSLIB00006689845	test
CCMSLIB00006689859	exclude
CCMSLIB00006689863	exclude
CCMSLIB00006689869	train
CCMSLIB00006689909	train
CCMSLIB00006689923	test
CCMSLIB00006689937	exclude
CCMSLIB00006689940	train
CCMSLIB00006689985	exclude
CCMSLIB00006690000	train
CCMSLIB00006690028	exclude
CCMSLIB00006690069	exclude
CCMSLIB00006690115	train
CCMSLIB00006690119	train
CCMSLIB00006690140	train
CCMSLIB00006690143	train
CCMSLIB00006690146	train
CCMSLIB00006690183	train
CCMSLIB00006690203	test
CCMSLIB00006690210	train
CCMSLIB00006690213	exclude
CCMSLIB00006690219	train
CCMSLIB00006690226	train
CCMSLIB00006690253	train
CCMSLIB00006690255	train
CCMSLIB00006690313	train
CCMSLIB00006690316	test
CCMSLIB00006690365	train
CCMSLIB00006690388	exclude
CCMSLIB00006690405	exclude
CCMSLIB00006690409	exclude
CCMSLIB00006690429	exclude
CCMSLIB00006690433	test
CCMSLIB00006690447	train
CCMSLIB00006690453	exclude
CCMSLIB00006690458	exclude
CCMSLIB00006690479	train
CCMSLIB00006690502	train
CCMSLIB00006690503	exclude
CCMSLIB00006690540	test
CCMSLIB00006690551	test
CCMSLIB00006690572	train
CCMSLIB00006690587	train
CCMSLIB00006690610	exclude
CCMSLIB00006690644	train
CCMSLIB00006690674	train
CCMSLIB00006690684	train
CCMSLIB00006690687	test
CCMSLIB00006690709	test
CCMSLIB00006690711	test
CCMSLIB00006690754	exclude
CCMSLIB00006690756	train
CCMSLIB00006690792	exclude
CCMSLIB00006690796	train
CCMSLIB00006690884	exclude
CCMSLIB00006690901	exclude
CCMSLIB00006690920	train
CCMSLIB00006690929	train
CCMSLIB00006690936	train
CCMSLIB00006690939	train
CCMSLIB00006690950	train
CCMSLIB00006691003	train
CCMSLIB00006691008	train
CCMSLIB00006691058	train
CCMSLIB00006691091	train
CCMSLIB00006691098	exclude
CCMSLIB00006691101	train
CCMSLIB00006691103	train
CCMSLIB00006691158	train
CCMSLIB00006691178	exclude
CCMSLIB00006691193	train
CCMSLIB00006691214	train
CCMSLIB00006691234	exclude
CCMSLIB00006691238	train
CCMSLIB00006691263	train
CCMSLIB00006691283	test
CCMSLIB00006691306	train
CCMSLIB00006691315	exclude
CCMSLIB00006691319	train
CCMSLIB00006691335	train
CCMSLIB00006691341	test
CCMSLIB00006691356	train
CCMSLIB00006691366	train
CCMSLIB00006691369	train
CCMSLIB00006691377	train
CCMSLIB00006691401	exclude
CCMSLIB00006691432	exclude
CCMSLIB00006691453	exclude
CCMSLIB00006691476	train
CCMSLIB00006691507	train
CCMSLIB00006691554	test
CCMSLIB00006691558	train
CCMSLIB00006691579	train
CCMSLIB00006691585	exclude
CCMSLIB00006691615	exclude
CCMSLIB00006691618	train
CCMSLIB00006691623	train
CCMSLIB00006691630	train
CCMSLIB00006691656	exclude
CCMSLIB00006691660	train
CCMSLIB00006691668	exclude
CCMSLIB00006691683	train
CCMSLIB00006691697	train
CCMSLIB00006691734	exclude
CCMSLIB00006691742	train
CCMSLIB00006691748	train
CCMSLIB00006691782	train
CCMSLIB00006691815	exclude
CCMSLIB00006691819	train
CCMSLIB00006691870	train
CCMSLIB00006691871	exclude
CCMSLIB00006691880	train
CCMSLIB00006691886	train
CCMSLIB00006691907	train
CCMSLIB00006691911	train
CCMSLIB00006691942	train
CCMSLIB00006691957	test
CCMSLIB00006691970	train
CCMSLIB00006691983	train
CCMSLIB00006691986	train
CCMSLIB00006692013	train
CCMSLIB00006692026	train
CCMSLIB00006692055	exclude
CCMSLIB00006692078	train
CCMSLIB00006692089	train
CCMSLIB00006692103	exclude
CCMSLIB00006692117	exclude
CCMSLIB00006692127	exclude
CCMSLIB00006692129	train
CCMSLIB00006692135	train
CCMSLIB00006692155	test
CCMSLIB00006692176	train
CCMSLIB00006692180	train
CCMSLIB00006692187	test
CCMSLIB00006692194	train
CCMSLIB00006692219	train
CCMSLIB00006692223	train
CCMSLIB00006692236	exclude
CCMSLIB00006692263	exclude
CCMSLIB00006692276	exclude
CCMSLIB00006692286	train
CCMSLIB00006692292	train
CCMSLIB00006692315	exclude
CCMSLIB00006692333	train
CCMSLIB00006692343	train
CCMSLIB00006692345	train
CCMSLIB00006692349	train
CCMSLIB00006692365	exclude
CCMSLIB00006692370	train
CCMSLIB00006692392	exclude
CCMSLIB00006692418	train
CCMSLIB00006692422	test
CCMSLIB00006692451	train
CCMSLIB00006692474	train
CCMSLIB00006692531	train
CCMSLIB00006692549	train
CCMSLIB00006692567	train
CCMSLIB00006692594	test
CCMSLIB00006692600	train
CCMSLIB00006692610	exclude
CCMSLIB00006692617	test
CCMSLIB00006692643	exclude
CCMSLIB00006692648	test
CCMSLIB00006692674	train
CCMSLIB00006692684	exclude
CCMSLIB00006692699	train
CCMSLIB00006692722	exclude
CCMSLIB00006692759	exclude
CCMSLIB00006692763	train
CCMSLIB00006692776	train
CCMSLIB00006692800	exclude
CCMSLIB00006692811	train
CCMSLIB00006692829	train
CCMSLIB00006692837	train
CCMSLIB00006692841	train
CCMSLIB00006692863	train
CCMSLIB00006692867	exclude
CCMSLIB00006692879	train
CCMSLIB00006692884	train
CCMSLIB00006692889	train
CCMSLIB00006692935	exclude
CCMSLIB00006692937	train
CCMSLIB00006692964	exclude
CCMSLIB00006692978	exclude
CCMSLIB00006692989	train
CCMSLIB00006693008	train
CCMSLIB00006693011	exclude
CCMSLIB00006693078	exclude
CCMSLIB00006693082	exclude
CCMSLIB00006693090	train
CCMSLIB00006693129	test
CCMSLIB00006693140	test
CCMSLIB00006693152	train
CCMSLIB00006693184	train
CCMSLIB00006693201	exclude
CCMSLIB00006693227	train
CCMSLIB00006693231	train
CCMSLIB00006693235	train
CCMSLIB00006693302	exclude
CCMSLIB00006693325	train
CCMSLIB00006693328	train
CCMSLIB00006693386	train
CCMSLIB00006693398	exclude
CCMSLIB00006693403	exclude
CCMSLIB00006693410	test
CCMSLIB00006693420	train
CCMSLIB00006693423	exclude
CCMSLIB00006693431	train
CCMSLIB00006693443	train
CCMSLIB00006693473	exclude
CCMSLIB00006693501	exclude
CCMSLIB00006693505	train
CCMSLIB00006693512	test
CCMSLIB00006693517	test
CCMSLIB00006693521	test
CCMSLIB00006693527	train
CCMSLIB00006693530	train
CCMSLIB00006693552	train
CCMSLIB00006693555	train
CCMSLIB00006693593	train
CCMSLIB00006693635	train
CCMSLIB00006693650	train
CCMSLIB00006693657	train
CCMSLIB00006693660	test
CCMSLIB00006693671	train
CCMSLIB00006693679	train
CCMSLIB00006693774	train
CCMSLIB00006693781	train
CCMSLIB00006693786	train
CCMSLIB00006693790	test
CCMSLIB00006693846	train
CCMSLIB00006693855	exclude
CCMSLIB00006693888	train
CCMSLIB00006693897	exclude
CCMSLIB00006693903	train
CCMSLIB00006693916	test
CCMSLIB00006693945	train
CCMSLIB00006694039	train
CCMSLIB00006694071	exclude
CCMSLIB00006694075	train
CCMSLIB00006694090	train
CCMSLIB00006694093	train
CCMSLIB00006694119	train
CCMSLIB00006694147	train
CCMSLIB00006694175	train
CCMSLIB00006694178	test
CCMSLIB00006694259	exclude
CCMSLIB00006694272	train
CCMSLIB00006694291	exclude
CCMSLIB00006694295	train
CCMSLIB00006694313	exclude
CCMSLIB00006694367	exclude
CCMSLIB00006694382	exclude
CCMSLIB00006694410	train
CCMSLIB00006694459	train
CCMSLIB00006694463	test
CCMSLIB00006694470	train
CCMSLIB00006694499	exclude
CCMSLIB00006694542	train
CCMSLIB00006694565	train
CCMSLIB00006694582	exclude
CCMSLIB00006694738	test
CCMSLIB00006694742	train
CCMSLIB00006694762	exclude
CCMSLIB00006694777	train
CCMSLIB00006694806	test
CCMSLIB00006694810	train
CCMSLIB00006694824	train
CCMSLIB00006694841	train
CCMSLIB00006694857	train
CCMSLIB00006694860	train
CCMSLIB00006694870	train
CCMSLIB00006694891	test
CCMSLIB00006694899	train
CCMSLIB00006694903	train
CCMSLIB00006694912	train
CCMSLIB00006694916	exclude
CCMSLIB00006694976	exclude
CCMSLIB00006695016	exclude
CCMSLIB00006695027	train
CCMSLIB00006695036	train
CCMSLIB00006695047	train
CCMSLIB00006695058	train
CCMSLIB00006695086	test
CCMSLIB00006695135	train
