name	split
CCMSLIB00004680018	train
nist_1492335	train
nistpep_42261	train
nist_1307047	val
nist_3238731	train
CCMSLIB00006692013	train
nist_3444059	test
CCMSLIB00006699290	train
nist_3438786	train
CCMSLIB00000847337	train
nist_1786301	train
nist_3417899	train
nist_1802856	train
nist_3364906	train
nist_3306827	train
CCMSLIB00000848404	val
nist_1780194	train
nist_1942623	train
nist_1709190	train
CCMSLIB00000086081	train
nist_1146454	train
nist_1854588	train
nist_1157165	train
nist_1913113	train
nist_3353676	test
nist_1794737	train
nist_3177739	train
PR300859	test
CCMSLIB00006689571	train
CCMSLIB00000085287	train
nist_1420197	train
nist_1902368	train
eawag_0103	train
nist_1720990	train
nist_1225837	train
nist_3383865	train
nist_3304400	train
nist_3347299	train
CCMSLIB00004679981	test
CCMSLIB00000853074	train
nist_3436053	train
nist_3267672	test
mona_659	train
mona_1213	val
CCMSLIB00003139064	test
nist_1300122	val
nist_3361236	train
CCMSLIB00006699779	train
nist_3334037	train
nist_1278610	train
nist_3373047	train
CCMSLIB00000850236	train
nist_1605343	test
mona_1379	train
nist_1951379	val
nist_1663299	train
nist_1901540	train
nist_1602989	test
CCMSLIB00000848837	train
nist_3196436	train
CCMSLIB00006699036	train
CCMSLIB00006705192	train
nist_1361526	train
nist_1380585	train
nistpep_56436	train
CCMSLIB00000845831	train
nist_3079375	train
nist_1191277	train
nist_1183636	train
nist_1436052	train
nist_1991376	train
nist_1224426	test
nist_1845557	train
nist_3028583	train
CCMSLIB00000085392	test
nist_3463310	test
CCMSLIB00006706464	train
nist_1551628	train
nistpep_44909	train
nistpep_85464	train
CCMSLIB00000080480	train
nist_1826542	train
nist_3352845	test
nist_3456781	train
nist_1995177	train
nist_1788446	train
nist_1192498	train
nist_1706789	train
nist_1440404	train
CCMSLIB00000852485	train
nist_1659400	train
nist_1952205	train
nist_3397303	train
nist_1766054	val
CCMSLIB00004679966	test
CCMSLIB00006700655	train
nist_1847921	train
nist_1538595	train
nist_1208876	train
nist_3363857	val
CCMSLIB00005465175	train
nist_1707332	train
nist_3263488	train
nist_1956258	train
CCMSLIB00000847843	train
nist_1258725	train
nist_3315698	train
nist_3082411	train
nist_1266325	train
nist_1943277	train
nist_1157409	train
CCMSLIB00000850141	train
nist_3466963	train
nist_3466886	train
nist_3158252	train
riken_0371	train
CCMSLIB00001058376	val
nist_3086864	train
CCMSLIB00000079761	train
nist_1655825	test
mona_1715	train
nist_1313934	test
nist_1798835	train
CCMSLIB00000085607	train
nist_1961361	test
nist_3390218	train
nist_1219282	train
nist_1455976	train
nist_1524184	train
nist_1767339	train
nist_1179844	train
nist_1335584	train
nist_1156770	val
CCMSLIB00003135025	test
nist_1191195	train
CCMSLIB00000845498	train
nist_1267520	train
nist_3270256	train
CCMSLIB00004679991	train
nist_1627500	train
nist_1854800	train
nist_1389097	train
nist_1501510	train
CCMSLIB00001058610	train
nist_1972467	test
nist_1504151	train
nist_3237297	train
CCMSLIB00006705307	train
mona_569	train
nist_3147852	train
CCMSLIB00000080466	test
nist_1492228	test
CCMSLIB00000851185	train
PR300016	train
nist_3012619	test
nist_1898984	train
nist_1715946	train
nist_1777767	train
nist_3418976	train
CCMSLIB00006707402	train
CCMSLIB00000851695	train
nist_3372126	train
CCMSLIB00000577657	val
nist_3198612	train
CCMSLIB00006708472	val
nist_1822746	train
eawag_0000	test
nist_1410718	train
nist_3063821	train
mona_63	train
nist_3003012	train
nist_1532355	train
nist_1827508	train
nist_1671685	train
nist_1887733	train
CCMSLIB00000085396	test
nist_1385335	train
CCMSLIB00000080524	val
nist_1392230	train
nist_3411867	train
nist_1615630	train
nist_1442218	train
CCMSLIB00000847737	train
nist_3133786	train
nist_1620058	train
nist_3009063	train
CCMSLIB00000850798	train
CCMSLIB00006708419	train
nist_1277891	train
nist_3413320	val
nist_3350776	train
nist_1303411	train
nist_3264390	train
nist_1415469	train
nist_1543800	train
nist_1706949	train
nistpep_88614	train
nist_1511610	train
CCMSLIB00006704138	train
nist_3256366	train
nist_1658573	train
nist_3297062	train
nist_1928134	train
nist_3436198	train
nist_3097452	train
nist_1898268	train
nist_1429826	train
nist_1478011	train
nist_1983584	val
nist_3425292	train
nist_1202357	train
nist_3198188	train
nist_1898170	train
nist_1648223	train
nist_1493402	train
CCMSLIB00006693328	train
nist_1367672	train
nist_3127852	train
nist_3178052	train
nist_3143354	train
CCMSLIB00004715443	test
nist_3134783	val
mona_2548	train
CCMSLIB00000848069	train
PR310749	train
CCMSLIB00006694777	train
nist_3177300	train
CCMSLIB00003137420	test
nist_3261294	train
nist_3259190	test
nist_1852237	train
nist_3252579	test
nist_1183492	train
nist_1677645	val
nist_1102051	train
FIO00613	val
CCMSLIB00000079274	train
nist_1322579	train
mona_1187	train
nist_1333292	train
CCMSLIB00000080364	train
nist_3158089	train
nist_3261217	train
nist_1347388	train
nist_3327549	train
nist_3061204	train
CCMSLIB00000079729	train
PR300134	train
nist_1182467	train
CCMSLIB00000577701	train
nist_1533181	train
nist_1488316	train
nist_3068597	train
PR301042	train
nist_3151847	train
nist_3340595	train
nist_1615706	train
nist_3138690	val
nist_3420531	train
CCMSLIB00000847140	train
nist_1155430	train
nist_1325826	train
mona_2771	train
nist_3438089	train
nist_3375239	train
CCMSLIB00000845108	train
nist_1482963	test
nist_1480625	train
nist_3340628	train
nist_1905998	test
CCMSLIB00000847545	train
nist_1140360	train
nist_3372050	train
nist_3179140	train
nist_1907544	train
nist_1715809	test
nist_1189846	train
nist_3413041	val
CCMSLIB00000850953	val
nist_3429423	train
nist_1183713	train
CCMSLIB00004680086	train
nist_3276007	train
nist_1806850	train
nist_3087049	val
nist_3467035	train
nist_1658918	train
nist_3289535	train
nist_3380674	test
nist_3387077	val
nist_3352564	test
CCMSLIB00000079814	val
CCMSLIB00004713060	train
CCMSLIB00001058391	train
nist_1327676	train
CCMSLIB00000851720	train
nist_1361007	train
nist_1295415	train
CCMSLIB00000849397	train
mona_1596	train
CCMSLIB00000085176	train
CCMSLIB00000847954	train
CCMSLIB00000854423	train
CCMSLIB00000077109	train
nist_1988553	train
nist_1481688	train
nist_3198986	train
nist_3065373	train
CCMSLIB00000078790	train
nist_1533671	train
CCMSLIB00006674739	train
nist_1819331	train
nist_1765279	train
PR304338	train
nist_3388956	train
nist_1619893	train
CCMSLIB00000848143	train
nist_1186427	train
nist_1385953	train
nist_3407268	train
CCMSLIB00006687315	val
CCMSLIB00006708462	train
nist_1482520	train
CCMSLIB00003137597	train
nist_1473927	train
nist_3300028	test
CCMSLIB00000847807	train
nist_3462775	val
nist_1423215	train
nist_1381387	val
nist_1710356	train
nist_3150746	train
nist_1848048	train
nist_3405623	test
CCMSLIB00000855904	test
CCMSLIB00004722070	train
nist_3028413	train
CCMSLIB00004714542	train
nist_1487959	val
nist_1936872	train
nist_1766504	train
nist_3241370	train
CCMSLIB00003138156	val
mona_2881	train
nist_1453762	train
CCMSLIB00000848592	train
PR300055	train
nist_3349806	train
nist_3263518	val
CCMSLIB00000079783	train
nist_1333975	train
eawag_0581	train
nist_3132860	train
CCMSLIB00006707710	train
mona_550	train
nist_1990957	train
CCMSLIB00003134746	train
CCMSLIB00000847422	test
CCMSLIB00000079256	val
nistpep_43567	train
nist_3130724	train
CCMSLIB00000085364	train
nist_1342176	train
nist_1941388	train
nist_3060170	train
nist_3137811	train
CCMSLIB00006706780	train
nist_3051542	train
nist_1439308	train
nist_3202381	test
CCMSLIB00000847971	test
nist_3467308	train
nist_1544608	val
CCMSLIB00000086099	train
nist_3442850	test
CCMSLIB00000086192	val
mona_2725	test
nist_1950136	train
CCMSLIB00000855784	train
nist_1271639	train
nist_1791432	train
nist_1677629	train
nist_3402312	train
CCMSLIB00000086153	train
nist_1949651	val
nist_3161046	train
nist_1903552	test
nist_1165762	train
nist_3274988	train
CCMSLIB00006698508	test
nist_1176292	train
CCMSLIB00006701816	val
nist_1458913	val
nist_1860459	train
mona_620	test
PR300176	test
nist_3346137	train
CCMSLIB00000080149	train
nist_3334769	train
nist_1498540	test
nist_3229840	train
AC000583	train
nist_1436964	train
CCMSLIB00006690069	train
nist_1547038	train
CCMSLIB00006700619	train
CCMSLIB00000848678	train
MSJ00173	train
nist_1162814	train
nistpep_57812	train
nist_1455640	train
nist_3439783	train
nistpep_44094	train
nist_1472646	train
CCMSLIB00006702250	train
nist_3261543	test
CCMSLIB00006708452	train
nist_3271026	train
CCMSLIB00001058945	val
nist_1966005	train
CCMSLIB00006698607	train
nist_1324952	train
nist_1517649	train
nist_3246290	test
nist_3265036	train
nist_3430268	train
nist_1186342	train
nist_1606646	train
nist_3279441	train
nist_3350128	train
nist_1174137	train
nist_1991215	val
CCMSLIB00006699306	train
CCMSLIB00004679299	train
nist_1954668	train
PR300371	train
nist_1917058	train
mona_1850	train
nist_3164359	val
CCMSLIB00006689923	train
CCMSLIB00000004749	train
CCMSLIB00000079555	train
nist_3436886	train
nist_1394860	test
CCMSLIB00006696535	train
LU115201	test
nist_1419969	train
CCMSLIB00000079900	train
CCMSLIB00003137516	train
nist_3187510	train
nist_1866435	train
nist_1980142	train
washington_0773	train
eawag_0654	train
nist_1833947	train
nist_1543498	train
nist_3148664	train
nist_1272349	train
CCMSLIB00000079219	train
CCMSLIB00006699424	train
mona_1657	train
nist_1214972	val
nist_1804855	train
nist_3335585	val
CCMSLIB00000848557	train
nist_1961518	train
nist_3272228	train
nist_3305121	test
nist_3398256	train
nist_1317622	test
nistpep_54628	test
nist_3320786	train
nist_3449711	train
nist_1718729	train
nist_1301001	train
nist_1953952	val
nist_1218968	train
nist_1978993	train
CCMSLIB00000080005	train
nist_1672636	train
nist_3410891	val
nist_1261644	train
CCMSLIB00004722057	train
CCMSLIB00000075362	test
nist_3255847	train
mona_2552	train
nist_1364581	test
nistpep_56186	train
nist_1273694	train
nist_1548829	train
CCMSLIB00003136680	train
nist_1292327	train
CCMSLIB00006702394	train
nist_1148140	train
CCMSLIB00000847505	train
nist_1719846	train
nist_1208768	train
nist_1189406	val
mona_1841	train
CCMSLIB00000850764	train
nist_1406855	train
nist_3385495	test
nist_1668417	train
nist_3223263	train
CCMSLIB00000847577	val
CCMSLIB00000078511	train
nist_3086284	train
CCMSLIB00006688785	train
nist_3341174	train
nist_3358582	train
nist_3362042	train
nist_3050456	train
nist_1908918	val
nist_1779461	train
nist_3269700	train
CCMSLIB00000079402	test
CCMSLIB00000085636	train
nist_1713433	train
nist_1852315	train
nist_3134611	train
CCMSLIB00006698156	val
nist_1303598	train
nistpep_85694	test
nist_1767588	train
CCMSLIB00000846932	test
CCMSLIB00004722012	train
CCMSLIB00006686316	train
nist_1383798	train
nist_1462811	train
CCMSLIB00006702974	val
CCMSLIB00003137403	train
nist_3129285	train
mona_284	train
nist_1320494	train
CCMSLIB00006705450	train
CCMSLIB00006689054	train
nist_1721248	train
nist_1198203	train
nist_3390187	train
nist_1712959	train
PR301740	train
nist_1653368	train
nist_1262673	train
CCMSLIB00000004858	train
nist_3123263	train
CCMSLIB00006690502	train
CCMSLIB00006694806	train
nist_3455497	train
nist_3250243	train
CCMSLIB00006702705	train
nist_3185451	val
CCMSLIB00006705923	train
nist_1486277	test
nist_1902299	train
nist_3156631	val
nist_1441377	train
nist_1644274	train
washington_0971	train
nist_1550862	train
nist_3183111	train
nist_1240933	train
CCMSLIB00006688791	train
CCMSLIB00006704061	train
CCMSLIB00000846517	train
CCMSLIB00000848094	train
nist_1183891	train
nist_1227143	train
CCMSLIB00004692059	train
CCMSLIB00000004999	train
nist_3382169	train
nist_3419371	train
nist_1508397	train
nist_3386014	val
CCMSLIB00006707549	train
nist_3181253	train
CCMSLIB00000577639	train
nist_1924028	val
CCMSLIB00006703019	train
nist_1987952	train
nist_1709513	train
nist_1837949	train
nist_3155210	train
nist_3235326	train
nist_1382692	train
CCMSLIB00000478092	train
nist_1522616	test
nist_3408351	train
nist_3446915	test
nist_1685213	train
CCMSLIB00000847585	train
CCMSLIB00000071744	train
mona_2553	train
CCMSLIB00000086044	test
CCMSLIB00000004313	train
nist_1471067	train
nist_1820565	train
CCMSLIB00000478644	val
CCMSLIB00006706832	train
nist_1717071	train
nist_1248389	train
CCMSLIB00000223876	test
CCMSLIB00003134507	train
nist_1367643	test
nist_1297815	train
CCMSLIB00006700425	train
nist_1218845	train
CCMSLIB00006706902	train
nist_1973716	train
nist_3447081	train
nist_1951000	train
CCMSLIB00004722054	val
nist_3188538	train
nist_3200268	train
nistpep_63257	train
nist_3352291	train
CCMSLIB00004719031	train
nist_1727075	train
nist_3360070	train
nist_1438116	train
CCMSLIB00006689468	train
nist_1994941	train
nist_1331861	train
CCMSLIB00005721309	train
nist_1792805	train
nist_1859186	train
nist_3436009	train
nist_1272267	train
nist_3247130	test
nist_1227196	val
nist_1802060	train
CCMSLIB00000085416	train
nist_1894028	train
CCMSLIB00000080580	train
CCMSLIB00000855628	val
nist_3019326	train
CCMSLIB00006698758	val
nist_1616004	train
nist_3468599	train
nist_3444297	val
nist_1312550	train
CCMSLIB00000078980	train
nist_3270485	train
nist_1536205	train
nist_3343545	val
nist_3427770	train
nist_1442973	train
CCMSLIB00006674714	train
riken_0685	train
nist_3066742	train
CCMSLIB00006694313	train
nist_1917006	train
nist_1966820	train
nist_1219782	train
nist_1789163	val
nist_1868676	test
nist_3415855	train
nist_1939288	train
nist_3234721	train
mona_2828	train
nist_3358135	train
CCMSLIB00000846948	train
nist_3225247	test
CCMSLIB00000080187	train
CCMSLIB00006705331	train
nist_3060756	train
CCMSLIB00006708600	train
PR300077	train
nist_1766168	val
nist_1608923	train
nist_1439919	train
CCMSLIB00000853716	train
nist_3259665	train
nist_1176560	train
nist_1918967	train
nist_3147755	train
nist_3124000	test
nist_1469580	val
nist_1320642	train
nist_1510837	val
nist_1208608	train
nist_1363377	train
nist_1974356	train
nist_3447376	train
nist_1318361	train
nist_1947143	test
nist_1378279	train
CCMSLIB00006700124	train
nist_1178716	train
nist_1660598	train
nist_1429084	train
CCMSLIB00006707869	test
nist_3225599	train
CCMSLIB00000478100	train
nist_3463897	train
CCMSLIB00000085793	train
nist_1887885	test
CCMSLIB00000078058	train
nist_1903207	train
nist_3396579	train
nist_3457084	val
nist_3269072	train
nist_1276846	train
nist_3284898	train
nist_1648162	val
CCMSLIB00000081780	train
nist_3232564	train
nistpep_66756	train
nist_1499926	train
nist_3046801	train
nist_1794319	train
nist_1378751	train
nist_1181491	train
nist_1158560	test
nist_3284108	train
nist_3398533	test
nist_1834088	train
nist_3071431	train
nist_1316093	train
nist_3410204	train
nist_3059610	val
nist_3448473	val
CCMSLIB00006700346	train
CCMSLIB00006701532	train
CCMSLIB00000848627	train
ipb_0010	train
nist_3046874	train
nist_3357768	train
nist_3254215	train
CCMSLIB00000085699	train
mona_50	train
nist_3452187	train
CCMSLIB00006692194	train
CCMSLIB00006701294	train
CCMSLIB00006697061	train
nistpep_42976	train
nist_1244733	train
CCMSLIB00006689735	train
nist_1297240	train
mona_1735	train
nist_1856349	train
nist_1227057	train
ufz_0304	train
nist_1839824	train
nist_1216276	train
CCMSLIB00006707787	train
nist_1686766	val
nist_1617325	train
nist_1246451	train
nist_1413682	train
nist_3244126	train
nist_1272766	train
nist_3086995	train
nist_3258574	train
nist_1304475	train
CCMSLIB00006697044	train
nist_3066363	train
mona_1692	train
nist_1220426	train
nist_1661893	train
nist_1902760	train
nist_1908413	val
nist_1348321	train
nist_1895995	train
nist_1493855	train
nist_1315257	train
nist_1908148	val
nist_3266290	train
CCMSLIB00000852998	train
nist_1513141	test
nist_1867074	train
nist_1777247	train
nist_1928369	train
CCMSLIB00006698830	val
nist_1204931	train
CCMSLIB00004679923	train
CCMSLIB00000081546	train
nist_1914317	train
nist_1768146	train
nist_1784481	train
nist_3006555	train
CCMSLIB00006697743	train
CCMSLIB00004679941	train
CCMSLIB00000851724	val
nist_3437074	train
nist_3230700	train
nist_1306465	val
nist_1714587	train
nist_1839908	train
nist_3232535	train
nist_3432886	train
nist_1146226	val
CCMSLIB00000080340	val
nist_3325779	train
CCMSLIB00003136797	train
nist_3047262	train
CCMSLIB00006708073	train
CCMSLIB00000848975	train
CCMSLIB00000854585	train
CCMSLIB00003135938	train
nist_3304021	train
CCMSLIB00004679989	train
CCMSLIB00000070260	train
nist_3181405	test
CCMSLIB00000854155	test
CCMSLIB00000846890	train
nist_1864037	train
nist_3409986	train
mona_701	train
nist_3389830	train
CCMSLIB00000080422	train
nist_1652391	train
nist_3149597	train
mona_2600	val
CCMSLIB00001058795	train
CCMSLIB00000080219	train
nist_1858864	train
nist_1776968	train
nist_3242635	train
CCMSLIB00000851005	test
nist_1832094	train
nist_3016919	train
nist_3327310	train
nist_3439254	test
nist_3210482	train
nist_1716399	val
CCMSLIB00000847955	train
nist_1355594	train
nist_1786459	train
CCMSLIB00006700905	train
CCMSLIB00000079993	train
CCMSLIB00000085159	train
CCMSLIB00000080477	train
CCMSLIB00000854903	train
CCMSLIB00006697268	train
nist_1718330	train
nist_1386632	train
nist_3018899	val
nist_3122398	test
CCMSLIB00004679936	train
nist_3417655	train
CCMSLIB00006703754	train
nist_3416071	val
nist_1681628	test
mona_971	train
CCMSLIB00000848799	test
nist_3258797	train
nist_1546618	train
nist_1854812	test
CCMSLIB00000079933	train
nist_1137925	train
nist_1249310	train
LU073601	test
nist_1858546	train
washington_0894	train
mona_2790	train
nist_1440272	train
CCMSLIB00000846370	train
nist_3183237	train
nist_1970005	train
CCMSLIB00006696547	test
mona_1302	val
nist_3427559	val
eawag_0220	train
mona_1310	train
nist_1837003	train
nist_1295629	train
nist_1816573	train
nist_1267706	train
nist_1726757	train
nist_1830072	train
CCMSLIB00006697323	train
nist_1685661	test
nist_1795276	train
nist_3180421	train
nist_3405778	train
nist_3408865	train
CCMSLIB00000847797	train
nist_1404553	train
nist_1723551	test
nist_3058799	train
CCMSLIB00006707518	train
nist_1516514	train
nist_1455879	train
nist_1180167	test
nist_3359125	train
nist_1177575	train
nist_1181147	train
CCMSLIB00006691091	test
nist_3434366	train
CCMSLIB00005465908	train
CCMSLIB00006705927	train
nist_1417775	train
nist_1210143	train
CCMSLIB00006698859	train
CCMSLIB00006699282	train
nist_1617112	train
nist_3167902	train
nist_1765717	train
nist_3228882	val
nist_1164660	val
nist_3236564	train
CCMSLIB00006704292	train
nist_1974874	test
nist_1675700	train
nist_1330602	test
nist_1494813	test
nist_3125608	train
nist_1167407	train
nist_3459196	train
PR301701	train
CCMSLIB00000849321	val
CCMSLIB00006706177	train
CCMSLIB00000854811	val
nist_1494127	train
nist_1867862	train
nist_1255377	train
nist_1246482	train
PR301230	test
nist_3202595	train
CCMSLIB00006699436	train
CCMSLIB00006705869	val
nist_1658240	train
CCMSLIB00000085976	train
nistpep_62238	test
nist_1332128	test
nist_1409107	train
nist_1451148	train
nist_1765172	test
nist_1504752	train
nist_1522085	train
nist_1411619	train
nist_1536324	train
nist_1253087	train
CCMSLIB00000845788	val
nist_1343389	train
nist_1264530	val
CCMSLIB00000845460	train
nist_1361405	val
nist_1332596	train
CCMSLIB00000079421	train
nist_3339861	train
nist_1418872	train
nist_3145730	train
nist_1535518	train
nist_3355741	train
nistpep_85430	test
nist_1539040	train
PR300523	train
nist_3424861	train
PR300343	train
mona_535	train
nist_3060251	train
nist_1517890	train
CCMSLIB00000848706	val
nist_1289225	val
CCMSLIB00000004518	train
CCMSLIB00006705547	train
nist_1488000	train
CCMSLIB00006700497	val
CCMSLIB00000848939	val
CCMSLIB00000856082	train
CCMSLIB00003139726	train
nist_3374093	val
CCMSLIB00004713106	train
nist_1796993	train
CCMSLIB00006700084	val
CCMSLIB00000080409	train
riken_0501	train
nist_1838217	train
nist_3434764	train
CCMSLIB00006699677	train
nist_1224034	val
nist_3012539	train
nist_1786899	train
nist_1627083	train
CCMSLIB00006691306	train
nist_3283541	train
CCMSLIB00000077022	val
CCMSLIB00000085346	train
CCMSLIB00000847461	train
washington_0380	train
CCMSLIB00000478455	train
nistpep_41618	train
nistpep_83507	train
nist_3148756	train
nist_1146293	val
eawag_0548	val
nist_3349491	train
nist_1416563	train
nist_1158662	train
nist_1856583	val
nist_1420594	train
nist_3273235	train
nistpep_51214	train
PR300902	train
nist_1764973	train
nist_1844947	train
nist_1214277	train
nistpep_59900	train
nist_3382296	train
nist_1145216	train
nist_3048230	test
CCMSLIB00006688067	test
CCMSLIB00000855739	train
nist_1891813	train
nist_1217990	train
nist_3313116	train
nist_1660425	train
nist_3092439	train
nist_1801520	train
CCMSLIB00000080471	train
nist_1157932	test
nist_3273798	train
nist_3142614	val
CCMSLIB00000004492	val
nistpep_42926	test
CCMSLIB00000850239	train
nist_1910205	train
washington_0741	val
nist_1679867	train
nist_1909448	train
CCMSLIB00000080300	train
nist_1319933	test
nist_1445907	test
nist_1817613	train
nist_1654457	val
CCMSLIB00000848402	train
nist_1614948	val
nist_3259420	test
CCMSLIB00000080305	train
CCMSLIB00000847172	test
CCMSLIB00006697501	train
nist_3428140	train
CCMSLIB00006706254	train
nist_3074140	val
CCMSLIB00006700019	train
CCMSLIB00000084951	train
CCMSLIB00000085684	train
nist_3454819	val
nist_3402689	train
nist_1173216	train
CCMSLIB00006700072	test
nist_1468825	train
nist_1165211	train
nist_1290095	train
nist_1185893	train
nist_1781736	train
nist_1607154	train
nist_1307670	train
CCMSLIB00000080577	test
nist_3340671	train
nist_1957374	train
CCMSLIB00000847255	train
nist_1976630	train
nist_1604864	train
nist_1518531	train
nist_3439036	train
nist_1858392	val
CCMSLIB00000079837	test
nist_1453719	train
nist_3360795	train
CCMSLIB00004679971	train
nist_1667763	test
CCMSLIB00000853368	test
CCMSLIB00004703679	train
nist_1414357	train
nist_1177284	train
nist_3186279	train
nist_3432581	train
nistpep_49739	train
nist_3286853	train
CCMSLIB00000077112	train
CCMSLIB00006696855	train
nist_3168374	train
nist_1906631	train
nist_1551398	train
nist_1245966	train
nist_3089085	test
nistpep_50696	train
nist_3401175	train
CCMSLIB00000085663	train
nist_1908467	test
nist_1408682	train
nist_3372800	train
CCMSLIB00004718377	train
nist_1382994	train
nist_1989771	train
mona_1820	train
nist_3261877	test
nist_3361753	val
nist_3136760	test
nist_1295943	test
nist_1616487	train
CCMSLIB00004705805	train
CCMSLIB00006705613	train
nist_3367196	train
nist_3060961	train
nist_1805595	val
nist_3329999	train
nist_3224271	train
eawag_0737	train
nist_1671920	train
mona_2571	train
CCMSLIB00006701244	train
CCMSLIB00004699812	train
nist_3052374	train
nist_3319475	train
mona_2641	test
CCMSLIB00000084948	train
CCMSLIB00006703530	test
nist_3445568	test
nist_1223262	train
CCMSLIB00000077100	val
nist_1188586	train
nist_1163445	val
nist_1214786	train
CCMSLIB00000579482	train
nist_3160884	train
nist_1402382	test
nist_1648436	train
nist_3345441	train
nist_3417502	train
nist_1285506	train
CCMSLIB00000846094	train
nist_1208470	train
nist_1259448	train
nist_3394972	train
nist_1217885	train
nist_3078744	train
nist_3174036	train
nist_3047015	train
mona_457	train
CCMSLIB00004721997	train
nist_1894321	test
mona_1485	train
nist_1447643	train
nist_3424589	val
nist_1309474	train
CCMSLIB00000085998	train
nist_1309758	train
mona_1782	test
nist_1963026	train
nist_3138131	train
nist_3019504	train
nist_3063704	train
nist_3459946	train
nist_1245510	train
nist_1614888	train
CCMSLIB00000849378	train
nist_1457018	train
nist_3299599	val
nist_1161699	train
nist_1954696	train
nist_1246743	train
nist_1826860	train
nist_1767250	train
mona_1399	train
nist_1298042	train
nist_3269918	test
mona_1307	train
nist_1341074	train
nist_3185066	train
CCMSLIB00003135785	train
CCMSLIB00000080065	train
LU111501	train
nist_3378293	val
nist_3346873	train
CCMSLIB00006706148	train
nist_3335435	train
CCMSLIB00006688215	train
nist_1340440	train
nist_1249666	train
nist_1672709	train
nist_3133993	val
NA000526	train
nist_1218921	train
LU030801	train
nist_1300278	train
CCMSLIB00000085470	val
nist_3422895	test
nist_1778151	train
nist_1523228	train
nist_3233230	train
nist_3281584	test
mona_1309	test
nist_1300803	test
CCMSLIB00004679970	train
nist_3238921	train
nist_1285693	train
nist_1307269	train
CCMSLIB00006699185	test
nist_1240681	train
nist_3461938	train
nist_1209406	train
nist_3134176	train
nist_1857115	test
nist_1263473	train
nist_1201962	train
nist_3352384	train
nist_1535572	val
CCMSLIB00000080273	train
nist_1876815	train
nist_3416561	train
nist_1699220	train
nist_3423901	train
CCMSLIB00000855999	train
nistpep_85299	val
CCMSLIB00000079513	val
nist_1421483	train
mona_1298	train
nist_1181021	train
CCMSLIB00004722052	train
CCMSLIB00000080589	train
nist_1864733	train
CCMSLIB00004680028	train
nist_1664265	train
nist_3058655	train
CCMSLIB00000848215	train
CCMSLIB00006703690	train
nist_1497422	train
nist_3445508	train
mona_184	train
CCMSLIB00006689801	train
nist_1469027	train
nist_3298723	val
nist_1834664	train
nist_3143542	test
nist_1766406	val
nist_3344564	train
nist_1764980	train
nist_1216764	test
nist_3298770	train
mona_2212	train
nist_1524706	train
nist_3342240	train
nist_1958151	train
CCMSLIB00000854921	train
nist_3124743	val
mona_1674	train
CCMSLIB00000079614	test
nist_3028799	train
nist_1176694	train
mona_1327	train
nist_1563248	train
CCMSLIB00000847759	train
mona_960	test
nist_1837465	train
nist_1783116	test
nist_3288268	test
CCMSLIB00006698326	train
nist_1225993	train
nist_1355373	train
nist_1963421	train
nist_1255793	train
nist_1927230	train
nistpep_88599	train
nist_1704914	val
nist_3228820	test
nist_1385397	test
CCMSLIB00006700850	val
CCMSLIB00006699383	train
CCMSLIB00000478051	val
nist_3399078	train
nist_1497758	train
nist_3267864	val
nist_1210299	train
nist_1705312	train
CCMSLIB00000847626	train
nist_3153342	train
nist_1876766	train
nist_1274048	train
nist_1963691	train
nist_3138924	train
nist_3138726	train
nistpep_68417	train
nist_3260274	test
nist_1148402	train
nistpep_88466	test
nist_1422564	val
CCMSLIB00006702296	train
nist_1152497	val
CCMSLIB00006702301	train
CCMSLIB00000085096	test
nist_1644522	train
nistpep_86377	train
CCMSLIB00003121093	train
nist_3183878	val
nist_3226202	train
CCMSLIB00000084991	val
nist_1347647	train
nist_1151875	train
nist_1493001	train
CCMSLIB00000079617	train
CCMSLIB00006701216	train
ufz_0069	train
nist_3397932	train
nist_1827827	train
nist_1477419	train
nist_3049307	train
nist_1281105	train
CCMSLIB00006701488	val
nist_3141964	val
nist_1270215	train
nist_1848617	train
CCMSLIB00003140185	train
nist_1531667	train
nist_1653314	train
nist_1447383	test
nist_3431223	train
CCMSLIB00000577626	train
nist_3313611	test
nist_1319685	train
nist_3322256	train
nist_1685952	train
nist_1477035	train
nist_3105865	test
nist_1563435	train
CCMSLIB00000852170	val
nist_1806751	train
nist_3406262	train
CCMSLIB00006699404	train
nist_1817447	train
nist_1361038	train
mona_361	val
nist_1236279	train
nist_3288718	train
nist_1837566	train
CCMSLIB00000078400	train
nist_1353448	train
nistpep_67222	val
CCMSLIB00000223998	val
CCMSLIB00004722032	train
CCMSLIB00000850569	train
nist_1224658	train
CCMSLIB00000848181	train
nist_1775308	test
nist_1841231	train
nist_1190647	train
nist_3289482	train
nist_1729461	val
nist_3192578	train
nist_1483815	train
nist_1378995	train
CCMSLIB00000848727	train
nist_3337642	test
nist_1144292	train
nistpep_56163	train
nist_1820362	train
nist_3239668	val
nist_3047405	val
CCMSLIB00000848654	train
nist_1482018	train
CCMSLIB00004705803	train
nist_1780101	train
nist_3124497	train
nist_1937617	train
CCMSLIB00000853581	train
nist_3082033	train
mona_36	test
nist_1837430	train
nist_1875957	train
nist_3342194	train
CCMSLIB00004700009	train
nist_3132225	train
nist_1670455	train
CCMSLIB00006701824	test
nist_3460849	train
nist_1307478	train
nist_1177327	val
nist_1962823	train
CCMSLIB00001058580	train
nist_1567421	train
nist_1225684	train
